observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
observable_CIS_au		model1_data11	0.969696969696969	120	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au		
observable_pEpoR_au		model1_data11	0.0462897526501763	0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data11	1	10	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data11	0.363957597173145	60	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data11	0.367491166077738	120	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data11	0.0748251748251752	0	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data11	1	10	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data11	0.237762237762238	60	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data11	0.265734265734265	120	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pSTAT5_au		model1_data11	0.00550358744394624	0	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data11	1	10	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data11	0.342301943198804	60	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data11	0.333333333333334	120	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;0		
observable_SOCS3_au		model1_data11	0.0278112449799197	0	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_SOCS3_au		model1_data11	0.0234939759036142	10	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_SOCS3_au		model1_data11	0.083935742971888	60	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_SOCS3_au		model1_data11	0.101606425702811	120	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_CIS_au		model1_data12	0.0694242424242424	0	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au		
observable_CIS_au		model1_data12	0.0782500000000007	10	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au		
observable_CIS_au		model1_data12	0.0789621212121207	60	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au		
observable_CIS_au		model1_data12	0.0565757575757575	120	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au		
observable_pEpoR_au		model1_data12	0.0632508833922257	0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data12	0.897526501766785	10	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data12	0.137809187279152	60	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data12	0.124381625441696	120	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data12	0.0862470862470861	0	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data12	0.447552447552447	10	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data12	0.0606060606060601	60	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data12	0.0440559440559441	120	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au		
observable_pSTAT5_au		model1_data12	0.0147421524663676	0	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe		
observable_pSTAT5_au		model1_data12	0.0282511210762331	10	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe		
observable_pSTAT5_au		model1_data12	0.00742466367713012	60	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe		
observable_pSTAT5_au		model1_data12	0.00160986547085202	120	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe		
observable_SOCS3_au		model1_data12	1	0	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_SOCS3_au		model1_data12	0.886546184738956	10	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_SOCS3_au		model1_data12	0.802208835341366	60	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_SOCS3_au		model1_data12	0.678714859437751	120	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au		
observable_CIS_au		model1_data13	0.0717935222672058	0	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data13	0.0622874493927123	5	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data13	0.0728623481781374	10	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data13	0.134230769230769	30	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data13	1	60	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_pEpoR_au		model1_data13	0.0352216748768475	0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data13	1	5	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data13	0.517241379310345	10	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data13	0.317733990147783	30	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data13	0.144088669950739	60	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data13	0.0192829268292685	0	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data13	1	5	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data13	0.991869918699186	10	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data13	0.5130081300813	30	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data13	0.30650406504065	60	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pSTAT5_au		model1_data13	0.0612012269938657	0	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data13	0.760736196319018	5	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data13	1	10	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data13	0.474846625766871	30	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data13	0.342331288343558	60	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_tSHP1_au		model1_data13	0.166346153846154	0	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data13	0.183653846153846	5	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data13	0.285576923076923	10	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data13	0.300961538461538	30	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data13	0.201923076923077	60	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSTAT5_au		model1_data13	0.495370370370371	0	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data13	0.583333333333333	5	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data13	0.59537037037037	10	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data13	0.576851851851852	30	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data13	0.425925925925926	60	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_CIS_au		model1_data14	0.051125506072874	0	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data14	0.0430769230769227	5	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data14	0.0461093117408907	10	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data14	0.157736842105263	30	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_CIS_au		model1_data14	0.748987854251012	60	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au		
observable_pEpoR_au		model1_data14	0.0246305418719214	0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data14	0.423645320197045	5	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data14	0.435960591133006	10	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data14	0.160837438423645	30	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data14	0.0753694581280795	60	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data14	0.0373983739837402	0	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data14	0.983739837398373	5	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data14	0.926829268292684	10	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data14	0.33739837398374	30	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data14	0.121138211382114	60	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au		
observable_pSTAT5_au		model1_data14	0.0500711656441713	0	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data14	0.473006134969325	5	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data14	0.580981595092025	10	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data14	0.420245398773006	30	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data14	0.236196319018405	60	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0		
observable_tSHP1_au		model1_data14	0.8125	0	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data14	0.870192307692308	5	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data14	1	10	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data14	0.913461538461538	30	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSHP1_au		model1_data14	0.815384615384614	60	scale_SHP1_shp1oe	sd_SHP1_au		
observable_tSTAT5_au		model1_data14	1	0	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data14	0.688888888888889	5	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data14	0.753703703703703	10	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data14	0.781481481481481	30	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_tSTAT5_au		model1_data14	0.623148148148148	60	scale_tSTAT5_shp1oe	sd_STAT5_au		
observable_pEpoR_au		model1_data15	1	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data15	0.671782762691853	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data15	0.916174734356551	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data15	0.501845018450185	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data15	0.760147601476015	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data15	0.826568265682657	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data16	0.659976387249114	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data16	0.785123966942149	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data16	0.695395513577332	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data16	0.564575645756458	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data16	0.797047970479705	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data16	1	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data17	0.599763872491145	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data17	0.80637544273908	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data17	0.33530106257379	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data17	0.453874538745387	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data17	0.590405904059041	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data17	0.730627306273062	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data18	0.131050767414404	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data18	0.270365997638725	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data18	0.179456906729634	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data18	0.154243542435425	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data18	0.165313653136531	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data18	0.225461254612546	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data19	0.0521841794569073	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data19	0.0400236127508859	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data19	0.0368358913813463	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data19	0.0405904059040591	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data19	0.0453874538745385	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data19	0.0804428044280444	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au		
observable_CIS_abs		model1_data2	29.0617949731137	120	""	sd_CIS_abs		
observable_CIS_abs		model1_data2	26.09756719129	120	""	sd_CIS_abs		
observable_CIS_abs		model1_data2	19.6523934717918	120	""	sd_CIS_abs		
observable_pSTAT5B_rel		model1_data2	0.508	0	offset_pSTAT5_conc	sd_pSTAT5_rel		
observable_pSTAT5B_rel		model1_data2	0.68458816509399	0	offset_pSTAT5_conc	sd_pSTAT5_rel		
observable_pSTAT5B_rel		model1_data2	1.1471363132332	0	offset_pSTAT5_conc	sd_pSTAT5_rel		
observable_pSTAT5B_rel		model1_data2	1.16093161443051	0	offset_pSTAT5_conc	sd_pSTAT5_rel		
observable_pSTAT5B_rel		model1_data2	78.02	10	offset_pSTAT5_conc	sd_pSTAT5_rel		
observable_pSTAT5B_rel		model1_data2	68.4474330326524	10	offset_pSTAT5_conc	sd_pSTAT5_rel		
