observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
obsES		C1	1.01468522397689	50	""	sigma_obsES	data1	1
obsES		C1	1.00578023971061	50	""	sigma_obsES	data1	2
obsES		C1	0.863599322067935	60	""	sigma_obsES	data1	1
obsES		C1	0.838345889899065	60	""	sigma_obsES	data1	1
obsES		C1	1.16813114128625	60	""	sigma_obsES	data1	2
obsES		C1	0.968644179771952	70	""	sigma_obsES	data1	1
obsES		C1	0.87624259734402	70	""	sigma_obsES	data1	1
obsES		C1	1.01918384104997	70	""	sigma_obsES	data1	2
obsES		C1	1.01377064451156	80	""	sigma_obsES	data1	1
obsES		C1	0.876339203535886	80	""	sigma_obsES	data1	1
obsES		C1	1.12992131579264	80	""	sigma_obsES	data1	2
obsES		C1	1.0547458748786	90	""	sigma_obsES	data1	1
obsES		C1	0.966833088870464	90	""	sigma_obsES	data1	1
obsES		C1	1.05649794482319	90	""	sigma_obsES	data1	2
obsES		C1	1.05284468786554	100	""	sigma_obsES	data1	1
obsES		C1	0.972003896668514	100	""	sigma_obsES	data1	1
obsES		C1	1.25721076211185	100	""	sigma_obsES	data1	2
obsP		C1	1.25426253153324	10	""	sigma_obsP	data1	1
obsP		C1	0.860212167739612	10	""	sigma_obsP	data1	1
obsP		C1	0.969415049729023	10	""	sigma_obsP	data1	2
obsP		C1	1.84831532435065	20	""	sigma_obsP	data1	1
obsP		C1	1.98657126917225	20	""	sigma_obsP	data1	1
obsP		C1	2.05673171231737	20	""	sigma_obsP	data1	2
obsP		C1	3.0345738434803	30	""	sigma_obsP	data1	1
obsP		C1	2.70490399455376	30	""	sigma_obsP	data1	1
obsP		C1	2.8067373410171	30	""	sigma_obsP	data1	2
obsP		C1	4.12558622108714	40	""	sigma_obsP	data1	1
obsP		C1	3.86826552154428	40	""	sigma_obsP	data1	1
obsP		C1	3.18794871765731	40	""	sigma_obsP	data1	2
obsP		C1	4.40419333868651	50	""	sigma_obsP	data1	1
obsP		C1	5.44142213703681	50	""	sigma_obsP	data1	1
obsP		C1	3.86645884553897	50	""	sigma_obsP	data1	2
obsP		C1	5.64871306517736	60	""	sigma_obsP	data1	1
obsP		C1	6.04768657358743	60	""	sigma_obsP	data1	1
obsP		C1	5.76042141153651	60	""	sigma_obsP	data1	2
obsP		C1	8.71117033594518	70	""	sigma_obsP	data1	1
obsP		C1	5.93172449117852	70	""	sigma_obsP	data1	1
obsP		C1	8.25455490937221	70	""	sigma_obsP	data1	2
obsP		C1	7.51974402946963	80	""	sigma_obsP	data1	1
obsP		C1	7.1456851785753	80	""	sigma_obsP	data1	1
obsP		C1	8.4009247285423	80	""	sigma_obsP	data1	2
obsP		C1	8.25714975523081	90	""	sigma_obsP	data1	1
obsP		C1	8.43438736263789	90	""	sigma_obsP	data1	1
obsP		C1	8.61647776279549	90	""	sigma_obsP	data1	2
obsP		C1	9.89895278483943	100	""	sigma_obsP	data1	1
obsP		C1	11.3075302424178	100	""	sigma_obsP	data1	1
obsP		C1	10.7465930454838	100	""	sigma_obsP	data1	2
obsS		C1	104.631750814247	10	offset_S	sigma_obsS	data1	1
obsS		C1	84.1265657930859	10	offset_S	sigma_obsS	data1	1
obsS		C1	94.788169509811	10	offset_S	sigma_obsS	data1	2
obsS		C1	103.462575745694	20	offset_S	sigma_obsS	data1	1
obsS		C1	92.1420530115108	20	offset_S	sigma_obsS	data1	1
obsS		C1	95.1481280204232	20	offset_S	sigma_obsS	data1	2
obsS		C1	100.991637276254	30	offset_S	sigma_obsS	data1	1
obsS		C1	80.9899097122432	30	offset_S	sigma_obsS	data1	1
obsS		C1	94.9605872839796	30	offset_S	sigma_obsS	data1	2
obsS		C1	111.241762897286	40	offset_S	sigma_obsS	data1	1
obsS		C1	101.189310698396	40	offset_S	sigma_obsS	data1	1
obsS		C1	118.956904925133	40	offset_S	sigma_obsS	data1	2
obsS		C1	93.3876481538112	50	offset_S	sigma_obsS	data1	1
obsS		C1	73.4491027764178	50	offset_S	sigma_obsS	data1	1
obsS		C1	98.0893722544183	50	offset_S	sigma_obsS	data1	2
obsS		C1	106.652821696014	60	offset_S	sigma_obsS	data1	1
obsS		C1	96.8045393910165	60	offset_S	sigma_obsS	data1	1
obsS		C1	81.1610930874253	60	offset_S	sigma_obsS	data1	2
obsS		C1	94.1542441029047	70	offset_S	sigma_obsS	data1	1
obsS		C1	82.0405195937961	70	offset_S	sigma_obsS	data1	1
obsS		C1	98.8708418837161	70	offset_S	sigma_obsS	data1	2
obsS		C1	94.6347520422517	80	offset_S	sigma_obsS	data1	1
obsS		C1	102.699628763717	80	offset_S	sigma_obsS	data1	1
obsS		C1	92.0053159857789	80	offset_S	sigma_obsS	data1	2
obsS		C1	81.9796821063145	90	offset_S	sigma_obsS	data1	1
obsS		C1	84.9876833281697	90	offset_S	sigma_obsS	data1	1
obsS		C1	97.5118773269477	90	offset_S	sigma_obsS	data1	2
obsS		C1	100.325573042372	100	offset_S	sigma_obsS	data1	1
obsS		C1	79.7760956782357	100	offset_S	sigma_obsS	data1	1
obsS		C1	102.381263129835	100	offset_S	sigma_obsS	data1	2
obsE		C2	-0.0851289588703634	10	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	-0.0294899514154149	10	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.0678282409168263	10	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.045804846247161	20	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	-0.00496642598287726	20	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.0208351710067912	20	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.0958994663761887	30	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.0689370840972379	30	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0126812636638407	30	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.131801325363918	40	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.117813090617146	40	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.00360146546164594	40	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.0701368095267712	50	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.0315525710116248	50	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0266313778978247	50	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0922592928853189	60	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.0564075987373679	60	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.141332473335177	60	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0240042255439176	70	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.0169339790313232	70	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0932166811664745	70	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.080671151999311	80	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	-0.0912177769939341	80	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0401555732664404	80	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	-0.0293877749638083	90	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.0232509565888362	90	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.0763330972874204	90	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.115452170576885	100	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C2	0.0200692283211942	100	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsE		C2	0.0129949798588597	100	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	3
obsES		C2	0.965570296142644	10	""	sigma_obsES	data1	2
obsES		C2	1.02358641620415	10	""	sigma_obsES	data1	3
obsES		C2	1.0528625848983	10	""	sigma_obsES	data1	3
obsES		C2	0.971457624972608	20	""	sigma_obsES	data1	2
obsES		C2	1.13307243117974	20	""	sigma_obsES	data1	3
obsES		C2	1.01110934519783	20	""	sigma_obsES	data1	3
obsES		C2	0.975706245081684	30	""	sigma_obsES	data1	2
obsES		C2	1.10585419326792	30	""	sigma_obsES	data1	3
obsES		C2	1.10779264763333	30	""	sigma_obsES	data1	3
obsES		C2	0.867333881877233	40	""	sigma_obsES	data1	2
obsES		C2	0.932048117400449	40	""	sigma_obsES	data1	3
obsES		C2	0.992407818902036	40	""	sigma_obsES	data1	3
obsES		C2	1.14249917910612	50	""	sigma_obsES	data1	2
obsES		C2	1.16329150930185	50	""	sigma_obsES	data1	3
obsES		C2	1.20557842856451	50	""	sigma_obsES	data1	3
obsES		C2	0.853969045407778	60	""	sigma_obsES	data1	2
obsES		C2	1.19177590455262	60	""	sigma_obsES	data1	3
obsES		C2	0.905759045699106	60	""	sigma_obsES	data1	3
obsES		C2	1.07126283770788	70	""	sigma_obsES	data1	2
obsES		C2	0.891368801344178	70	""	sigma_obsES	data1	3
obsES		C2	1.05662893903802	70	""	sigma_obsES	data1	3
obsES		C2	0.993654375320466	80	""	sigma_obsES	data1	2
obsES		C2	1.08505861241677	80	""	sigma_obsES	data1	3
obsES		C2	1.06038287438026	80	""	sigma_obsES	data1	3
obsES		C2	1.23337064899832	90	""	sigma_obsES	data1	2
obsES		C2	0.995401681840164	90	""	sigma_obsES	data1	3
obsES		C2	0.970770873584435	90	""	sigma_obsES	data1	3
obsES		C2	0.716503666764241	100	""	sigma_obsES	data1	2
obsES		C2	1.06260271683631	100	""	sigma_obsES	data1	3
obsES		C2	0.82880051490989	100	""	sigma_obsES	data1	3
obsP		C2	1.11448544221333	10	""	sigma_obsP	data1	2
obsP		C2	1.20718699854842	10	""	sigma_obsP	data1	3
obsP		C2	1.09890529865237	10	""	sigma_obsP	data1	3
obsP		C2	1.96787524688749	20	""	sigma_obsP	data1	2
obsP		C2	1.77327917276172	20	""	sigma_obsP	data1	3
obsP		C2	1.82667066177977	20	""	sigma_obsP	data1	3
obsP		C2	3.32723325510322	30	""	sigma_obsP	data1	2
obsP		C2	3.25786127929575	30	""	sigma_obsP	data1	3
obsP		C2	3.19797867547432	30	""	sigma_obsP	data1	3
obsP		C2	3.16896518092928	40	""	sigma_obsP	data1	2
obsP		C2	3.50239119815714	40	""	sigma_obsP	data1	3
obsP		C2	3.65328237980787	40	""	sigma_obsP	data1	3
obsP		C2	4.9871403501375	50	""	sigma_obsP	data1	2
obsP		C2	5.27076074724294	50	""	sigma_obsP	data1	3
obsP		C2	4.60679282858301	50	""	sigma_obsP	data1	3
obsP		C2	5.62952614776099	60	""	sigma_obsP	data1	2
obsP		C2	5.82599158095876	60	""	sigma_obsP	data1	3
obsP		C2	5.57833347484708	60	""	sigma_obsP	data1	3
obsP		C2	5.83020708180584	70	""	sigma_obsP	data1	2
obsP		C2	7.63782294882431	70	""	sigma_obsP	data1	3
obsP		C2	6.17298263539758	70	""	sigma_obsP	data1	3
obsP		C2	7.52857853223804	80	""	sigma_obsP	data1	2
obsP		C2	8.10170901716283	80	""	sigma_obsP	data1	3
obsP		C2	9.57916175704941	80	""	sigma_obsP	data1	3
obsP		C2	8.13869003827419	90	""	sigma_obsP	data1	2
obsP		C2	9.55871920694434	90	""	sigma_obsP	data1	3
obsP		C2	8.88549763798998	90	""	sigma_obsP	data1	3
obsP		C2	8.70974739810237	100	""	sigma_obsP	data1	2
obsP		C2	9.26560965782759	100	""	sigma_obsP	data1	3
obsP		C2	11.3270879738916	100	""	sigma_obsP	data1	3
obsS		C2	105.343074870895	10	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	101.266786168665	10	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	91.3507127896238	10	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	95.9478620713697	20	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	97.8929905428806	20	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	88.0510849402714	20	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	96.0434848302512	30	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	95.6244403632802	30	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	88.5917897277841	30	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	105.354406142407	40	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	101.516605257275	40	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	85.7896477217089	40	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	90.2610684039951	50	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	90.6576313679174	50	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	101.119000972775	50	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	95.2423458879637	60	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	101.048696998919	60	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	98.2222005015925	60	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	108.957996661752	70	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	98.956032138403	70	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	99.9207270895922	70	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	96.2469884038432	80	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	83.2519493556005	80	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	95.3648627844148	80	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	103.391582630584	90	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	81.2211562294995	90	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	98.9856670488565	90	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	85.2242392704124	100	offset_S_C2	sigma_obsS_C2	data1	2
obsS		C2	90.1634684645685	100	offset_S_C2	sigma_obsS_C2	data1	3
obsS		C2	102.847641677148	100	offset_S_C2	sigma_obsS_C2	data1	3
