observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
obsE		Enzyme	0.046958717880277	20	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0424001591738934	20	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.0885317060670111	30	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.075703428926516	30	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0634256131631974	30	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.0858124151842957	40	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.0744540271874164	40	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0920695215825813	40	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.0890320802241797	50	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.087951223432342	50	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0753698175130123	50	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.112303758598886	60	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.0824265274701627	60	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.102279972910415	60	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.0900195468843976	70	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.084631230196313	70	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0965033305723352	70	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.108871820309466	80	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.0970109308400438	80	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0999852251326242	80	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.0778772652657969	90	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.0971925068128842	90	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.082943116347131	90	offset_E	sigma_obsE	data1	3
obsE		Enzyme	0.0932234011369258	100	offset_E	sigma_obsE	data1	1
obsE		Enzyme	0.0948952576055258	100	offset_E	sigma_obsE	data1	2
obsE		Enzyme	0.0973043136013931	100	offset_E	sigma_obsE	data1	3
obsES		Enzyme	1.14511969387281	1		sigma_obsES	data1	1
obsES		Enzyme	1.25976942757373	1		sigma_obsES	data1	2
obsES		Enzyme	1.14078942719761	1		sigma_obsES	data1	3
obsES		Enzyme	0.978188404476991	2		sigma_obsES	data1	1
obsES		Enzyme	0.895087933046982	2		sigma_obsES	data1	2
obsES		Enzyme	1.04502927906232	2		sigma_obsES	data1	3
obsES		Enzyme	1.07167938392971	3		sigma_obsES	data1	1
obsES		Enzyme	0.990439932804705	3		sigma_obsES	data1	2
obsES		Enzyme	0.792365970642388	3		sigma_obsES	data1	3
obsES		Enzyme	0.911189050427179	4		sigma_obsES	data1	1
obsES		Enzyme	0.934040485542609	4		sigma_obsES	data1	2
obsES		Enzyme	0.850679231056353	4		sigma_obsES	data1	3
obsES		Enzyme	1.04050487665187	5		sigma_obsES	data1	1
obsES		Enzyme	0.904432779309001	5		sigma_obsES	data1	2
obsES		Enzyme	0.903016471056018	5		sigma_obsES	data1	3
obsES		Enzyme	1.17068116270533	6		sigma_obsES	data1	1
obsES		Enzyme	0.825198258417064	6		sigma_obsES	data1	2
obsES		Enzyme	1.15521530207474	6		sigma_obsES	data1	3
obsES		Enzyme	0.980140510891492	7		sigma_obsES	data1	1
obsES		Enzyme	1.09610427198499	7		sigma_obsES	data1	2
obsES		Enzyme	0.97990774184718	7		sigma_obsES	data1	3
obsES		Enzyme	0.957217261979197	8		sigma_obsES	data1	1
obsES		Enzyme	1.05318231645634	8		sigma_obsES	data1	2
obsES		Enzyme	0.884875744094224	8		sigma_obsES	data1	3
obsES		Enzyme	0.948485188259589	9		sigma_obsES	data1	1
obsES		Enzyme	0.986053535451149	9		sigma_obsES	data1	2
obsES		Enzyme	0.987775300539172	9		sigma_obsES	data1	3
obsES		Enzyme	0.99476340355653	10		sigma_obsES	data1	1
obsES		Enzyme	0.989127787170006	10		sigma_obsES	data1	2
obsES		Enzyme	1.1583688967336	10		sigma_obsES	data1	3
obsES		Enzyme	0.69929520891563	20		sigma_obsES	data1	1
obsES		Enzyme	0.975736114160602	20		sigma_obsES	data1	2
obsES		Enzyme	1.2208232595531	20		sigma_obsES	data1	3
obsES		Enzyme	0.98682821284183	30		sigma_obsES	data1	1
obsES		Enzyme	0.871592852410547	30		sigma_obsES	data1	2
obsES		Enzyme	0.904585348484936	30		sigma_obsES	data1	3
obsES		Enzyme	0.820674869810669	40		sigma_obsES	data1	1
obsES		Enzyme	0.976939015821156	40		sigma_obsES	data1	2
obsES		Enzyme	0.942208090368083	40		sigma_obsES	data1	3
obsES		Enzyme	1.14297912519188	50		sigma_obsES	data1	1
obsES		Enzyme	0.978796002883828	50		sigma_obsES	data1	2
obsES		Enzyme	0.880131589428442	50		sigma_obsES	data1	3
obsES		Enzyme	0.926431517358175	60		sigma_obsES	data1	1
obsES		Enzyme	0.964334680815231	60		sigma_obsES	data1	2
obsES		Enzyme	1.07779561550089	60		sigma_obsES	data1	3
obsES		Enzyme	0.959720018944943	70		sigma_obsES	data1	1
obsES		Enzyme	0.923389135743333	70		sigma_obsES	data1	2
obsES		Enzyme	0.823155027898853	70		sigma_obsES	data1	3
obsES		Enzyme	1.00761131390095	80		sigma_obsES	data1	1
obsES		Enzyme	0.901117536765269	80		sigma_obsES	data1	2
obsES		Enzyme	0.882442012771965	80		sigma_obsES	data1	3
obsES		Enzyme	0.974576475793061	90		sigma_obsES	data1	1
obsES		Enzyme	0.981516076911688	90		sigma_obsES	data1	2
obsES		Enzyme	0.920186114676341	90		sigma_obsES	data1	3
obsES		Enzyme	1.00815727959511	100		sigma_obsES	data1	1
obsES		Enzyme	0.997170727340895	100		sigma_obsES	data1	2
obsES		Enzyme	0.857738074026098	100		sigma_obsES	data1	3
obsP		Enzyme	0.799866396551943	1		sigma_obsP	data1	1
obsP		Enzyme	1.03220450136872	1		sigma_obsP	data1	2
obsP		Enzyme	1.06626861268215	1		sigma_obsP	data1	3
obsP		Enzyme	1.87837867526104	2		sigma_obsP	data1	1
obsP		Enzyme	2.13600029265532	2		sigma_obsP	data1	2
obsP		Enzyme	2.08682015188814	2		sigma_obsP	data1	3
obsP		Enzyme	3.04514121599074	3		sigma_obsP	data1	1
obsP		Enzyme	3.28626074979182	3		sigma_obsP	data1	2
obsP		Enzyme	3.29925545887844	3		sigma_obsP	data1	3
obsP		Enzyme	4.15127623736984	4		sigma_obsP	data1	1
obsP		Enzyme	3.92609980572386	4		sigma_obsP	data1	2
obsP		Enzyme	3.79934862769512	4		sigma_obsP	data1	3
obsP		Enzyme	5.24767390032376	5		sigma_obsP	data1	1
obsP		Enzyme	5.86915505509045	5		sigma_obsP	data1	2
obsP		Enzyme	5.12018653066596	5		sigma_obsP	data1	3
obsP		Enzyme	5.0295540181642	6		sigma_obsP	data1	1
obsP		Enzyme	5.20377046500891	6		sigma_obsP	data1	2
obsP		Enzyme	6.05735695565025	6		sigma_obsP	data1	3
obsP		Enzyme	7.70086627234185	7		sigma_obsP	data1	1
obsP		Enzyme	7.41411787184165	7		sigma_obsP	data1	2
obsP		Enzyme	6.79373463388796	7		sigma_obsP	data1	3
obsP		Enzyme	10.653769104687	8		sigma_obsP	data1	1
obsP		Enzyme	8.27016186025137	8		sigma_obsP	data1	2
obsP		Enzyme	9.03058704174088	8		sigma_obsP	data1	3
obsP		Enzyme	10.4284935449264	9		sigma_obsP	data1	1
obsP		Enzyme	9.25924711441218	9		sigma_obsP	data1	2
obsP		Enzyme	8.11153158687655	9		sigma_obsP	data1	3
obsP		Enzyme	9.18355878418634	10		sigma_obsP	data1	1
obsP		Enzyme	10.2355890611003	10		sigma_obsP	data1	2
obsP		Enzyme	11.4609151334279	10		sigma_obsP	data1	3
obsP		Enzyme	17.0371922340604	20		sigma_obsP	data1	1
obsP		Enzyme	18.9555943402951	20		sigma_obsP	data1	2
obsP		Enzyme	19.8874810696482	20		sigma_obsP	data1	3
obsP		Enzyme	34.5881884450417	30		sigma_obsP	data1	1
obsP		Enzyme	29.2757605896042	30		sigma_obsP	data1	2
obsP		Enzyme	33.6726567624127	30		sigma_obsP	data1	3
obsP		Enzyme	32.7741416045918	40		sigma_obsP	data1	1
obsP		Enzyme	43.9321605062176	40		sigma_obsP	data1	2
obsP		Enzyme	32.6313116978465	40		sigma_obsP	data1	3
obsP		Enzyme	50.581165792782	50		sigma_obsP	data1	1
obsP		Enzyme	41.4871646283212	50		sigma_obsP	data1	2
obsP		Enzyme	36.7229247387358	50		sigma_obsP	data1	3
obsP		Enzyme	63.5957177367732	60		sigma_obsP	data1	1
obsP		Enzyme	55.23008296466	60		sigma_obsP	data1	2
obsP		Enzyme	67.9627419403751	60		sigma_obsP	data1	3
obsP		Enzyme	79.5694935189178	70		sigma_obsP	data1	1
obsP		Enzyme	71.6524911273428	70		sigma_obsP	data1	2
obsP		Enzyme	71.1120824554527	70		sigma_obsP	data1	3
obsP		Enzyme	74.8322996649769	80		sigma_obsP	data1	1
obsP		Enzyme	70.946793406338	80		sigma_obsP	data1	2
obsP		Enzyme	86.484403134153	80		sigma_obsP	data1	3
obsP		Enzyme	82.8774828444148	90		sigma_obsP	data1	1
obsP		Enzyme	68.7217425057309	90		sigma_obsP	data1	2
obsP		Enzyme	96.2836283469631	90		sigma_obsP	data1	3
obsP		Enzyme	91.965332076262	100		sigma_obsP	data1	1
obsP		Enzyme	93.5314716985226	100		sigma_obsP	data1	2
obsP		Enzyme	105.863453852656	100		sigma_obsP	data1	3
obsS		Enzyme	105.060304960691	1		sigma_obsS	data1	1
obsS		Enzyme	94.2227879786529	1		sigma_obsS	data1	2
obsS		Enzyme	92.8870706766051	1		sigma_obsS	data1	3
obsS		Enzyme	94.024215591196	2		sigma_obsS	data1	1
obsS		Enzyme	91.6237176121257	2		sigma_obsS	data1	2
obsS		Enzyme	72.9468510851793	2		sigma_obsS	data1	3
obsS		Enzyme	74.610869211871	3		sigma_obsS	data1	1
obsS		Enzyme	71.7184639057097	3		sigma_obsS	data1	2
obsS		Enzyme	62.2605616843752	3		sigma_obsS	data1	3
obsS		Enzyme	72.6786516724608	4		sigma_obsS	data1	1
obsS		Enzyme	63.3225726760948	4		sigma_obsS	data1	2
obsS		Enzyme	64.7985105250558	4		sigma_obsS	data1	3
obsS		Enzyme	55.8169825708597	5		sigma_obsS	data1	1
obsS		Enzyme	72.1652358869738	5		sigma_obsS	data1	2
obsS		Enzyme	60.1475469940949	5		sigma_obsS	data1	3
obsS		Enzyme	57.0175733578361	6		sigma_obsS	data1	1
obsS		Enzyme	58.6873558391564	6		sigma_obsS	data1	2
obsS		Enzyme	65.5261778780496	6		sigma_obsS	data1	3
obsS		Enzyme	51.0576041964733	7		sigma_obsS	data1	1
obsS		Enzyme	48.4721792786037	7		sigma_obsS	data1	2
obsS		Enzyme	57.7045314974447	7		sigma_obsS	data1	3
obsS		Enzyme	45.5290584856409	8		sigma_obsS	data1	1
obsS		Enzyme	54.6983246467002	8		sigma_obsS	data1	2
obsS		Enzyme	45.7566548149677	8		sigma_obsS	data1	3
obsS		Enzyme	47.6802086180758	9		sigma_obsS	data1	1
obsS		Enzyme	52.8229909238898	9		sigma_obsS	data1	2
obsS		Enzyme	45.7309900318682	9		sigma_obsS	data1	3
obsS		Enzyme	41.4243555345246	10		sigma_obsS	data1	1
obsS		Enzyme	45.3472211487654	10		sigma_obsS	data1	2
obsS		Enzyme	42.488944137454	10		sigma_obsS	data1	3
obsS		Enzyme	23.7684088164866	20		sigma_obsS	data1	1
obsS		Enzyme	22.2596703977582	20		sigma_obsS	data1	2
obsS		Enzyme	20.6810885664082	20		sigma_obsS	data1	3
obsS		Enzyme	14.7791022056431	30		sigma_obsS	data1	1
obsS		Enzyme	13.9155836810735	30		sigma_obsS	data1	2
obsS		Enzyme	15.3470247818899	30		sigma_obsS	data1	3
obsS		Enzyme	12.7030818578935	40		sigma_obsS	data1	1
obsS		Enzyme	11.3334301785545	40		sigma_obsS	data1	2
obsS		Enzyme	11.1083455428182	40		sigma_obsS	data1	3
obsS		Enzyme	10.7918773750829	50		sigma_obsS	data1	1
obsS		Enzyme	11.4278636518976	50		sigma_obsS	data1	2
obsS		Enzyme	12.5812733867865	50		sigma_obsS	data1	3
obsS		Enzyme	10.9990823406982	60		sigma_obsS	data1	1
obsS		Enzyme	11.4270898596906	60		sigma_obsS	data1	2
obsS		Enzyme	11.5661949667348	60		sigma_obsS	data1	3
obsS		Enzyme	11.2944074358654	70		sigma_obsS	data1	1
obsS		Enzyme	11.4187296106386	70		sigma_obsS	data1	2
obsS		Enzyme	9.23431455027225	70		sigma_obsS	data1	3
obsS		Enzyme	9.15704185162965	80		sigma_obsS	data1	1
obsS		Enzyme	10.9644490646429	80		sigma_obsS	data1	2
obsS		Enzyme	10.9711027620146	80		sigma_obsS	data1	3
obsS		Enzyme	9.37631270590606	90		sigma_obsS	data1	1
obsS		Enzyme	10.8507720701664	90		sigma_obsS	data1	2
obsS		Enzyme	10.6562909298904	90		sigma_obsS	data1	3
obsS		Enzyme	10.1788167662187	100		sigma_obsS	data1	1
obsS		Enzyme	9.56604320407795	100		sigma_obsS	data1	2
obsS		Enzyme	13.0682552462847	100		sigma_obsS	data1	3
